id,cluster,number
tt0453508,0,0
tt0181875,2,0
tt0937375,2,0
tt0097965,4,0
tt2545088,2,0
tt0118715,1,0
tt0118715,5,0
tt0118715,3,0
tt0118715,3,0
tt2784678,2,0
tt0790712,6,0
tt0790712,5,0
tt0790712,6,0
tt0118073,2,0
tt1407927,6,0
tt0087747,4,0
tt0087747,3,0
tt0087747,1,0
tt0264464,6,0
tt0264464,3,0
tt0790706,2,0
tt0114885,4,0
tt0282687,1,0
tt0095357,6,0
tt0415978,0,0
tt0332636,0,0
tt1104001,2,0
tt2206498,6,0
tt1568338,2,0
tt0098115,3,0
tt0098115,2,0
tt0160862,4,0
tt0337996,2,0
tt0114113,1,1
tt0114113,4,1
tt0432337,2,0
tt0110413,2,1
tt0086465,2,0
tt1959550,5,1
tt1010048,2,0
tt0104466,2,0
tt1706317,4,0
tt0119345,2,0
tt0090213,2,0
tt2712154,0,0
tt1253863,4,0
tt1093355,3,0
tt1093355,2,0
tt0267804,2,0
tt1499302,2,0
tt1592525,2,0
tt0091680,2,0
tt4381862,0,1
tt4381862,3,1
tt4381862,0,1
tt0111094,2,0
tt0800081,6,0
tt0236493,6,0
tt1663202,6,1
tt0114852,2,0
tt0105793,1,0
tt0105793,2,0
tt0115580,2,1
tt0131436,2,0
tt0178988,2,0
tt0439289,5,0
tt0213149,4,0
tt0213149,2,0
tt0256415,6,0
tt0256415,2,0
tt1809398,0,0
tt0094934,4,0
tt0094934,0,0
tt1496025,2,0
tt0120275,5,0
tt0126604,2,0
tt0085811,2,0
tt1560957,5,0
tt0972359,3,0
tt0972359,1,0
tt0972359,3,0
tt2294677,2,0
tt1488555,0,0
tt1488555,0,0
tt0318034,2,0
tt1845804,4,0
tt2518370,6,0
tt2518370,5,0
tt2518370,0,0
tt0248617,2,0
tt0417148,0,0
tt0105156,2,0
tt0124198,5,0
tt0103241,1,0
tt0103241,3,0
tt0103241,3,0
tt0103241,3,0
tt0223897,1,0
tt0223897,3,0
tt0091051,6,0
tt0477051,0,0
tt0118113,0,0
tt1144551,4,0
tt1144551,0,0
tt1144551,2,0
tt0160916,3,0
tt0160916,4,0
tt0088272,2,0
tt2276023,0,0
tt2276023,3,0
tt0119225,2,0
tt0100774,2,0
tt0108328,2,0
tt0089622,0,0
tt0265632,2,0
tt4935446,3,1
tt4935446,3,1
tt0119557,2,0
tt0238247,0,1
tt4621016,2,0
tt2905838,2,0
tt0457430,2,0
tt0985699,5,0
tt0985699,2,0
tt0319262,3,0
tt0319262,2,0
tt1022603,2,0
tt0101481,2,0
tt0349333,2,0
tt0993789,5,0
tt0993789,2,0
tt1291465,2,0
tt0087182,3,0
tt0087182,2,0
tt0286218,5,0
tt0286218,3,0
tt0120301,6,0
tt2510894,0,0
tt2510894,5,0
tt0247444,5,0
tt0247444,5,0
tt1990181,1,0
tt1990181,2,0
tt0282718,0,1
tt0282718,1,1
tt1315981,2,0
tt1541153,6,0
tt1541153,6,0
tt1541153,5,0
tt0450405,2,0
tt0089839,5,0
tt0087800,2,0
tt0938330,2,0
tt3322940,2,0
tt4044364,4,0
tt2828996,2,0
tt0300069,2,0
tt0451069,2,1
tt0110759,6,0
tt0427470,2,0
tt0455958,2,0
tt0433405,2,1
tt0122933,2,0
tt1645170,1,0
tt1645170,4,0
tt0137494,2,0
tt0245904,0,0
tt0087425,3,0
tt0087425,2,0
tt0120856,2,0
tt0355295,2,0
tt0800308,2,0
tt1017451,2,0
tt0089420,0,0
tt0106661,1,0
tt2193215,2,1
tt0166195,2,0
tt0159365,0,0
tt0159365,2,0
tt0089346,2,0
tt1578275,4,0
tt0271337,2,0
tt0434424,3,0
tt0434424,2,0
tt1578261,2,0
tt0099141,2,0
tt0110771,2,0
tt1985981,2,0
tt1105733,2,0
tt0386032,2,0
tt0120659,2,0
tt0090830,2,0
tt0122728,2,0
tt0352277,2,0
tt0914382,6,0
tt0914382,4,0
tt0914382,0,0
tt0107594,4,0
tt0167260,0,0
tt0167260,0,0
tt3862750,2,0
tt0099800,5,0
tt0099800,2,0
tt1533089,4,0
tt1533089,2,0
tt0093493,6,0
tt0093493,6,0
tt1707380,4,0
tt1707380,2,0
tt1707380,1,0
tt1707380,1,0
tt1761005,3,0
tt1761005,2,0
tt0128239,4,0
tt0258000,2,0
tt0397103,3,0
tt0303010,2,0
tt0444672,3,0
tt0402141,2,0
tt0295700,2,0
tt1020558,2,0
tt0089385,2,0
tt1483010,1,0
tt1483010,4,0
tt1483010,0,0
tt0205461,0,0
tt0175880,2,0
tt1551630,2,0
tt0499375,5,0
tt0251756,2,0
tt0264935,2,0
tt1091191,2,0
tt0251031,0,0
tt0132512,0,0
tt0132512,6,0
tt0132512,6,0
tt1282140,5,0
tt0295715,6,0
tt0485985,3,0
tt0485985,2,0
tt0120670,3,0
tt0088930,2,0
tt1440728,1,0
tt1440728,6,0
tt1440728,1,0
tt0389328,2,0
tt3567288,3,0
tt3567288,1,0
tt1111948,1,0
tt1111948,3,0
tt1470827,0,0
tt1470827,0,0
tt2128441,1,0
tt2128441,1,0
tt2128441,5,0
tt2128441,3,0
tt0120102,3,0
tt0120102,4,0
tt0295701,6,0
tt0167261,2,0
tt0117786,6,0
tt0390123,0,0
tt0386741,2,0
tt0279781,4,0
tt0279781,2,0
tt0319061,4,0
tt1596346,2,0
tt1596346,2,0
tt0215129,2,0
tt3065132,5,0
tt0311429,2,0
tt0448075,2,0
tt0092798,5,1
tt0092798,5,1
tt0092798,2,1
tt1731141,2,0
tt0417217,1,0
tt0417217,2,0
tt0340855,2,0
tt1001540,5,0
tt1001540,0,0
tt1095453,6,0
tt0913413,0,0
tt0913413,5,0
tt0913413,6,0
tt3508840,4,0
tt1187043,5,0
tt1650554,0,0
tt1650554,0,0
tt1650554,4,0
tt1650554,0,0
tt0273253,2,0
tt1764183,4,0
tt1764183,2,0
tt0101669,2,0
tt0310910,2,0
tt0089421,2,0
tt0092767,2,0
tt2226417,2,0
tt0199626,2,0
tt0317919,2,0
tt0091508,5,0
tt0091508,6,0
tt0096267,5,0
tt0100211,0,1
tt0100211,0,1
tt0151738,5,1
tt0151738,3,1
tt0151738,2,1
tt3781762,2,0
tt0097179,2,1
tt1320244,1,0
tt1320244,0,0
tt0106660,2,0
tt0106660,3,0
tt0443691,5,0
tt0443691,6,0
tt0120857,5,0
tt0120857,5,0
tt0097637,5,0
tt0097637,3,0
tt0444840,2,0
tt1867093,2,0
tt0092997,4,0
tt0444698,0,0
tt0444698,5,0
tt0444698,3,0
tt0444698,0,0
tt1480295,4,0
tt0181733,2,0
tt0955308,2,0
tt0116329,2,0
tt2587914,3,0
tt2587914,3,0
tt0091534,1,0
tt0091534,6,0
tt0098276,2,0
tt1426320,4,0
tt1426320,6,0
tt1426320,6,0
tt1426320,6,0
tt3859076,0,0
tt3859076,3,0
tt3859076,3,0
tt0113537,2,0
tt2250032,0,0
tt2250032,0,0
tt0141098,2,0
tt0120472,2,0
tt0457419,2,1
tt0141926,4,0
tt0318627,2,0
tt0085970,6,0
tt1821549,6,0
tt0094869,5,0
tt0094869,5,0
tt0099395,2,0
tt1587707,2,0
tt0326905,2,1
tt0318155,5,0
tt0318155,2,0
tt0426592,2,0
tt0291003,0,0
tt0096918,2,0
tt0367959,2,0
tt0329388,4,0
tt0189192,0,0
tt1972663,0,0
tt1972663,6,0
tt2174896,2,0
tt0100946,1,0
tt0100946,1,0
tt0100946,6,0
tt0111693,4,0
tt0093690,6,0
tt4003774,5,0
tt4003774,6,0
tt4003774,6,0
tt1145855,5,0
tt0284426,2,0
tt0413267,3,0
tt0413267,1,0
tt0413267,2,0
tt0417001,2,0
tt0182789,2,1
tt0106489,6,0
tt0106489,2,0
tt0772153,3,0
tt0091939,3,0
tt0091939,5,0
tt0091939,6,0
tt0087197,2,0
tt0974661,6,0
tt0085780,2,0
tt0095593,3,0
tt0095593,1,0
tt2637276,0,0
tt2637276,1,0
tt0104507,2,0
tt0488906,2,0
tt2972482,4,0
tt0099342,5,0
tt0099342,2,0
tt0096071,5,0
tt1598828,2,0
tt3460726,0,0
tt0118884,4,0
tt0118884,0,0
tt0098048,2,0
tt0166396,2,0
tt0373051,2,1
tt0218182,0,0
tt0218182,0,0
tt0294806,2,0
tt0086510,6,0
tt1185442,4,0
tt0477078,0,0
tt0372401,2,0
tt0140379,2,0
tt1949178,2,0
tt0094882,2,0
tt2279339,1,0
tt2279339,5,0
tt2279339,1,0
tt0108473,2,0
tt0326722,2,0
tt1449283,4,0
tt0105631,4,0
tt0092559,5,0
tt2246724,4,0
tt0118927,2,0
tt0160644,2,0
tt0923671,2,0
tt1691917,4,0
tt1691917,5,0
tt0338497,2,1
tt0099587,4,1
tt0120512,0,0
tt0120512,0,0
tt0833476,2,0
tt0255653,0,0
tt0255653,1,0
tt0255653,6,0
tt0255653,6,0
tt0257044,2,0
tt0385880,2,0
tt0240510,2,0
tt0102943,6,0
tt0085838,2,0
tt0109816,2,0
tt0091859,5,0
tt0091859,5,0
tt0116922,2,0
tt0094921,2,0
tt0365960,2,0
tt0220596,2,0
tt0412019,3,0
tt0386423,0,0
tt0386423,6,0
tt0386423,1,0
tt0800080,2,0
tt0281358,1,0
tt0281358,3,0
tt0281358,2,0
tt0106264,6,0
tt0176783,2,0
tt1091225,2,0
tt0454919,2,0
tt0114660,2,0
tt0094074,2,0
tt1068680,2,0
tt0094712,4,0
tt2799166,2,0
tt0479647,2,1
tt3544082,2,0
tt1438254,0,0
tt1438254,3,0
tt1438254,0,0
tt0116705,3,0
tt0116705,2,0
tt1266615,6,0
tt0239986,2,0
tt0113133,2,0
tt1164092,0,0
tt0093727,3,0
tt0093727,6,0
tt0272207,2,0
tt0926084,2,0
tt0814022,2,0
tt0375568,2,0
tt0117427,2,0
tt0087746,2,0
tt0101523,0,0
tt0101523,0,0
tt0099578,2,0
tt0107152,5,0
tt0454931,0,0
tt0364303,2,0
tt0808190,5,0
tt2178470,6,0
tt2178470,5,0
tt0140796,0,0
tt0140796,5,0
tt2024469,0,0
tt2024469,2,0
tt1929263,2,0
tt0097964,0,0
tt0097964,3,0
tt3868452,2,1
tt2246526,6,0
tt2246526,1,0
tt2246526,2,0
tt3690900,5,0
tt1827528,0,0
tt1827528,3,0
tt0892904,0,0
tt0892904,1,0
tt0391407,3,1
tt0391407,2,1
tt1864405,2,0
tt0099785,2,0
tt0120710,2,1
tt0088850,5,0
tt0088850,0,0
tt0446676,2,0
tt0117802,5,0
tt0117802,6,0
tt0317676,0,0
tt0810913,2,0
tt0103877,0,0
tt0103877,2,0
tt0119807,4,0
tt1326972,0,0
tt1326972,0,0
tt0085384,0,0
tt0085384,4,0
tt0115783,4,0
tt0107387,2,0
tt0097958,2,0
tt0120738,0,0
tt0120738,3,0
tt0120738,3,0
tt0283995,0,0
tt1403981,5,1
tt1403981,1,1
tt0092834,3,0
tt0092834,2,0
tt1174732,0,0
tt1174732,0,0
tt0110189,2,0
tt3626442,4,0
tt3626442,3,0
tt0110604,2,0
tt0116275,2,0
tt0089555,0,1
tt0089555,0,1
tt0100403,2,0
tt1666186,4,1
tt0119152,0,0
tt0119152,6,0
tt0439707,2,0
tt0189541,2,0
tt0278500,6,1
tt0278500,3,1
tt0278500,3,1
tt1366365,2,0
tt1193630,3,0
tt1193630,3,0
tt1193630,3,0
tt1193630,3,0
tt1193630,5,0
tt2570224,5,0
tt2570224,1,0
tt0303830,0,0
tt0112749,2,0
tt0117631,2,0
tt1014763,2,0
tt1918727,0,0
tt1918727,3,0
tt1918727,5,0
tt0110638,2,0
tt0086896,2,0
tt0109369,2,0
tt0892737,0,0
tt1322269,2,0
tt1884268,0,0
tt1884268,0,0
tt0372763,5,0
tt0800241,0,0
tt0800241,0,0
tt0089569,2,0
tt0091326,2,0
tt0384793,4,0
tt0384793,0,0
tt0097757,2,0
tt0087222,3,0
tt0087222,3,0
tt0087222,2,0
tt0113443,2,0
tt2112124,2,0
tt0095626,2,0
tt0103888,5,0
tt0103888,2,0
tt0115742,2,0
tt0104897,2,0
tt0269341,2,0
tt1371155,0,0
tt1371155,6,0
tt1371155,6,0
tt1371155,0,0
tt2419284,2,0
tt0899106,4,0
tt0147004,3,0
tt0147004,3,0
tt0097027,6,0
tt0102558,0,0
tt0102558,0,0
tt0445396,2,0
tt3720794,2,0
tt0186894,2,1
tt1014775,4,0
tt0110148,2,0
tt0111256,5,0
tt0111256,5,0
tt0111256,1,0
tt2371411,2,0
tt0438427,0,0
tt0438427,0,0
tt0116277,2,0
tt0096463,4,0
tt0096463,0,0
tt0096463,0,0
tt0099750,2,0
tt0088885,5,0
tt0088885,1,0
tt0088885,3,0
tt0088885,2,0
tt0089543,3,0
tt0089543,2,0
tt0092605,2,0
tt0388183,6,0
tt0388183,5,0
tt0102202,2,0
tt2109248,2,0
tt1907639,2,1
tt0090774,5,0
tt0332379,4,0
tt0332379,6,0
tt0114474,0,0
tt0114474,3,0
tt0102216,2,0
tt0110612,2,0
tt0299930,5,0
tt1212419,0,0
tt1212419,0,0
tt1034314,2,0
tt1509276,1,0
tt1509276,5,0
tt1509276,0,0
tt0092822,4,0
tt2402101,2,0
tt0112950,6,0
tt0112950,2,0
tt0430912,2,0
tt0255309,2,0
tt0317648,0,0
tt0317648,2,0
tt1129423,2,0
tt0134983,2,1
tt0356614,2,0
tt0104868,2,0
tt2364949,3,0
tt0172726,3,0
tt0172726,2,0
tt4701702,0,0
tt0286179,3,0
tt0286179,2,0
tt1735279,4,0
tt1735279,3,0
tt1735279,6,0
tt0402022,2,0
tt1650393,4,0
tt1650393,2,0
tt0499570,6,0
tt0499570,2,0
tt1866210,2,0
tt0852713,2,0
tt0107144,2,0
tt3906606,2,1
tt1051981,1,0
tt1051981,1,0
tt1051981,3,0
tt1051981,4,0
tt3425456,2,0
tt0236447,0,0
tt0236447,1,0
tt0236447,6,0
tt0425112,2,0
tt0111732,4,0
tt0111054,5,0
tt0102996,5,0
tt0090576,2,0
tt0106500,1,1
tt0106500,2,1
tt0371724,2,0
tt0091668,3,0
tt0142342,2,0
tt0285869,2,0
tt0472062,2,0
tt1416801,3,0
tt1416801,1,0
tt1416801,4,0
tt0106266,1,0
tt0106266,0,0
tt1023481,4,0
tt0089755,0,0
tt0089755,6,0
tt0102014,2,0
tt0123964,4,1
tt0116707,2,0
tt0156323,4,0
tt0108539,2,0
tt0358349,2,0
tt2345561,0,0
tt0105790,3,0
tt0105790,4,0
tt0094089,2,0
tt0330793,2,0
tt0161216,0,0
tt0387059,2,0
tt1737122,6,0
tt1737122,5,0
tt0125454,0,0
tt0125454,5,0
tt0116920,0,0
tt0116920,3,0
tt0116920,5,0
tt0113870,2,0
tt2537390,3,0
tt2537390,2,0
tt2537390,0,0
tt0116908,2,0
tt0118925,6,0
tt0401729,2,0
tt0385666,0,0
tt0385666,2,0
tt1764234,2,0
tt1992193,2,0
tt0372588,0,0
tt0372588,0,0
tt2386502,0,0
tt2386502,0,0
tt1131734,2,0
tt3824458,0,0
tt3824458,0,0
tt2371834,0,0
tt0120510,6,0
tt0102969,6,0
tt0093137,4,0
tt0155776,2,0
tt0195234,0,0
tt0195234,6,0
tt0195234,0,0
tt0097351,4,1
tt0097351,0,1
tt1045658,2,1
tt0260775,0,1
tt0260775,1,1
tt0463027,2,0
tt0455581,4,0
tt0455581,2,0
tt0101455,6,0
tt0101455,1,0
tt0101455,0,0
tt0101455,2,0
tt2119463,2,0
tt1073498,1,0
tt1073498,0,0
tt0113737,5,0
tt0094894,5,0
tt0094894,5,0
tt0110216,3,0
tt0110216,5,0
tt0096073,0,0
tt0096073,6,0
tt0118892,2,0
tt0112401,2,0
tt1198405,0,0
tt1198405,2,0
tt1198405,3,0
tt0415833,2,0
tt0363532,2,0
tt0172493,1,0
tt0172493,3,0
tt0109021,1,0
tt0109021,2,0
tt2515086,2,0
tt1535612,2,1
tt0109035,0,0
tt0109035,3,0
tt0109035,0,0
tt1392190,2,0
tt0844993,1,0
tt0844993,2,0
tt1045670,1,0
tt1045670,1,0
tt0104511,2,0
tt0114702,2,0
tt0970411,2,0
tt3447364,2,0
tt1122614,6,0
tt0173772,2,0
tt0093692,6,0
tt0357668,6,0
tt0357668,0,0
tt0100944,5,0
tt0120458,5,0
tt0120458,2,0
tt0202641,2,0
tt0419984,4,0
tt0419984,2,0
tt0096926,1,0
tt0096926,0,0
tt0126029,5,0
tt0126029,0,0
tt0252076,0,0
tt0252076,0,0
tt0457355,2,0
tt0218619,2,0
tt4692234,2,0
tt2112293,6,0
tt2112293,5,0
tt0770752,4,0
tt1268969,2,0
tt1440266,2,0
tt0457433,2,0
tt0096098,4,0
tt1268799,2,0
tt1386654,2,0
tt0118689,2,0
tt0129332,2,0
tt0493459,0,0
tt0493459,0,0
tt0248012,2,0
tt0758784,0,0
tt0758784,0,0
tt0118845,2,1
tt0099397,5,0
tt0432283,3,0
tt0432283,2,0
tt0266489,6,0
tt0163978,0,0
tt2820852,2,1
tt0433412,1,0
tt0433412,3,0
tt0433412,6,0
tt0108101,0,0
tt0108101,3,0
tt0108101,5,0
tt0108101,6,0
tt2630916,0,0
tt2630916,0,0
tt0120855,2,0
tt1535438,1,0
tt1535438,5,0
tt1535438,3,0
tt0109579,2,0
tt0098260,2,0
tt0107554,2,0
tt1620933,4,0
tt1620933,3,0
tt1620933,3,0
tt0435705,2,0
tt0498097,2,0
tt0453494,4,0
tt0453494,2,0
tt0259484,2,0
tt0096259,2,0
tt2106741,2,0
tt0120699,5,0
tt0349683,2,0
tt0120841,0,0
tt0120841,0,0
tt0095036,4,0
tt0095036,1,0
tt0095036,6,0
tt0095036,3,0
tt0095036,2,0
tt0113253,2,0
tt0091278,2,0
tt0361127,3,0
tt0361127,2,0
tt0270980,2,0
tt1187041,6,0
tt2582846,2,0
tt0114272,2,0
tt0194314,2,0
tt0096271,6,0
tt3950078,0,0
tt3950078,6,0
tt3950078,5,0
tt0455967,4,0
tt0455967,5,0
tt0195778,5,0
tt0300532,3,0
tt0300532,2,0
tt0110955,2,0
tt1029231,2,0
tt0117784,2,0
tt1024715,2,0
tt2091398,1,0
tt2091398,2,0
tt2091398,6,0
tt2489734,2,0
tt1496422,3,0
tt1496422,6,0
tt1496422,5,0
tt1496422,6,0
tt2556342,2,0
tt0101694,2,0
tt1596350,4,0
tt3317522,6,0
tt3317522,6,0
tt3317522,2,0
tt1843866,2,0
tt0245046,6,0
tt0494652,6,0
tt0494652,1,0
tt0494652,0,0
tt0352248,2,0
tt0095963,2,0
tt0363095,4,1
tt0112818,2,0
tt1483013,2,0
tt0361696,3,0
tt0361696,3,0
tt2120779,2,0
tt0109593,2,0
tt0283160,2,0
tt0488508,3,0
tt0488508,0,0
tt0488508,0,0
tt0397101,2,0
tt1250777,2,0
tt1127221,2,0
tt0088933,2,0
tt0367594,4,0
tt0367594,1,0
tt2084970,6,0
tt0112819,0,0
tt0089393,1,0
tt0089393,2,0
tt0278488,2,0
tt2848292,2,0
tt0259446,4,0
tt0259446,1,0
tt0117791,6,0
tt0117791,4,0
tt0101695,2,0
tt1758692,4,0
tt0837559,2,1
tt0102388,0,0
tt0401462,2,0
tt1311071,3,0
tt1311071,2,0
tt3214002,2,0
tt0250310,2,0
tt3957716,6,1
tt0100212,4,0
tt1157705,2,0
tt0117008,4,0
tt0094315,0,0
tt0094315,6,0
tt1082886,2,1
tt0103069,2,0
tt0384814,6,0
tt0377744,5,0
tt1320253,5,0
tt0106677,2,0
tt0102411,2,0
tt0413099,2,0
tt0887259,2,0
tt0111323,2,0
tt0085542,2,1
tt0092758,4,0
tt0455782,3,0
tt0455782,4,0
tt1196165,6,0
tt1196165,6,0
tt0322023,2,0
tt0119019,2,0
tt0098513,2,0
tt0110997,4,1
tt0110997,6,1
tt0110997,2,1
tt0368658,3,0
tt1195478,2,0
tt1735495,6,1
tt1735495,1,1
tt1735495,5,1
tt0107233,2,1
tt0103055,5,0
tt0325980,2,0
tt0396592,1,0
tt0396592,1,0
tt0396592,2,0
tt0450188,2,0
tt0098261,2,0
tt0109578,2,0
tt0139134,2,0
tt1160368,2,0
tt0422091,2,0
tt0363282,2,0
tt1084950,2,0
tt0120303,2,0
tt0772178,4,0
tt0120317,4,0
tt0120317,4,0
tt0120317,1,0
tt0120317,2,0
tt0109785,2,0
tt1042877,0,0
tt1042877,0,0
tt0416320,5,0
tt0342258,2,0
tt2626350,2,0
tt3290882,2,0
tt0180837,2,0
tt1240982,2,1
tt0246002,4,0
tt0114924,2,0
tt1637725,0,0
tt1637725,1,0
tt1735898,4,0
tt1735898,1,0
tt2097298,0,0
tt2097298,6,0
tt1447508,2,0
tt0102820,2,0
tt1037218,1,0
tt1037218,1,0
tt1037218,2,0
tt0443453,6,0
tt1605783,1,0
tt1605783,2,0
tt0302640,1,1
tt0302640,2,1
tt1638364,2,0
tt0419749,6,1
tt0493464,2,0
tt0096933,2,0
tt0979434,4,0
tt0979434,0,0
tt0465494,2,0
tt1217616,2,0
tt0093693,1,0
tt0093693,3,0
tt0093693,1,0
tt2294729,2,0
tt2433040,2,0
tt1710417,4,0
tt0424345,2,0
tt0140352,0,0
tt0140352,0,0
tt0140352,0,0
tt0118887,2,0
tt0088258,5,0
tt0367027,6,0
tt0367027,6,0
tt0092214,0,0
tt0092214,6,0
tt0335013,4,1
tt1008003,2,0
tt0892318,5,0
tt0892318,0,0
tt0096072,2,0
tt2002718,2,0
tt0110217,2,1
tt0421229,2,0
tt0102175,0,0
tt0102175,4,0
tt0102175,0,0
tt0144120,2,0
tt0422720,1,1
tt0422720,4,1
tt0422720,0,1
tt0104504,4,0
tt0104504,0,0
tt0091053,2,0
tt0419946,2,0
tt3041534,0,0
tt3622592,4,0
tt0398971,1,0
tt0398971,6,0
tt0117550,6,0
tt0117550,6,0
tt0117550,5,0
tt0772193,2,0
tt0463998,2,0
tt1981703,0,0
tt1981703,0,0
tt0218817,2,0
tt0113044,2,0
tt0477053,2,1
tt0111653,2,0
tt2390361,0,0
tt2390361,5,0
tt0124777,2,0
tt0489560,0,0
tt0964539,0,0
tt0964539,0,0
tt0469494,4,0
tt1272878,0,0
tt1272878,1,0
tt1272878,2,0
tt1272878,1,0
tt1272878,4,0
tt0427089,1,0
tt0427089,5,0
tt0427089,3,0
tt0427089,2,0
tt0418279,2,0
tt0281373,2,0
tt0095382,2,0
tt0117381,2,0
tt0466943,4,0
tt2293640,2,0
tt2739338,0,0
tt0388419,1,0
tt0388419,3,0
tt0388419,5,0
tt0282120,2,0
tt0102798,2,0
tt1598778,0,0
tt1598778,0,0
tt1682940,2,0
tt0196106,2,0
tt0113118,6,0
tt0113118,2,0
tt2473510,2,0
tt0102015,0,0
tt0102015,5,0
tt0129290,6,0
tt0129290,0,0
tt0098659,2,0
tt0100602,3,1
tt0100602,2,1
tt0090563,4,0
tt0090563,2,0
tt0189998,4,0
tt0085608,2,0
tt1093357,0,0
tt1093357,0,0
tt3707114,2,0
tt0110363,2,0
tt0338325,2,0
tt2097307,0,0
tt1127180,2,0
tt0114663,1,0
tt0114663,1,0
tt0114663,2,0
tt0763840,2,0
tt1086772,2,0
tt0264472,1,0
tt0264472,4,0
tt1683451,0,0
tt0094739,0,0
tt0191133,6,0
tt0107623,5,0
tt0107623,4,0
tt0101252,2,0
tt0183523,2,0
tt0093042,3,1
tt0093042,2,1
tt0770828,4,0
tt1981677,2,0
tt0114887,2,0
tt0087751,2,0
tt0796375,2,0
tt1024648,2,0
tt0103874,0,0
tt0103874,5,0
tt0217107,6,0
tt1499658,3,0
tt1499658,5,0
tt0265591,2,0
tt0109381,2,0
tt0350258,2,0
tt0458339,2,0
tt0097967,4,0
tt0097967,0,0
tt0205271,3,0
tt0088847,6,0
tt0120707,3,0
tt0120707,2,0
tt0322802,1,0
tt0322802,1,0
tt0322802,2,0
tt1934231,0,0
tt1934231,0,0
tt0106918,3,0
tt0106918,2,0
tt1285016,2,0
tt1531930,5,0
tt0085387,2,0
tt0086856,1,0
tt0086856,1,0
tt0086856,2,0
tt0116289,0,0
tt0116289,0,0
tt0383028,2,0
tt0111280,2,0
tt0113497,6,0
tt0461209,2,1
tt0110613,2,0
tt0428609,2,0
tt2326574,0,1
tt0237572,2,0
tt0206963,0,0
tt3719896,3,0
tt3719896,0,0
tt0388182,1,0
tt0956038,2,0
tt0956038,2,0
tt0469641,2,0
tt0104114,3,0
tt0104114,2,0
tt1270262,2,0
tt0111257,2,0
tt0265208,2,0
tt0476991,2,0
tt0090985,2,0
tt2752758,2,0
tt0164810,2,0
tt0186895,6,0
tt0186895,2,0
tt0267379,2,0
tt0366701,3,0
tt0087553,0,0
tt3735398,0,0
tt3735398,1,0
tt3735398,0,0
tt1536044,2,1
tt0092638,2,1
tt0095631,1,0
tt0095631,5,0
tt0095631,6,0
tt0095631,0,0
tt0435670,2,0
tt0105236,5,0
tt0105236,3,0
tt0105236,3,0
tt4830104,1,0
tt4830104,6,0
tt0959337,4,0
tt0089218,3,0
tt0089218,3,0
tt0089218,0,0
tt0404390,2,0
tt0988045,2,0
tt1083447,5,0
tt1083447,5,0
tt4643580,0,0
tt4643580,3,0
tt4643580,4,0
tt0192111,0,0
tt0089243,0,0
tt0111218,5,0
tt0111218,2,0
tt0119644,6,0
tt0119644,6,0
tt1785279,2,0
tt0092105,2,0
tt1229370,0,0
tt1229370,3,0
tt1229370,0,0
tt3210388,2,0
tt1452599,2,0
tt1143105,3,0
tt1143105,1,0
tt1143105,3,0
tt1143105,1,0
tt0174480,2,0
tt0099044,2,0
tt0100301,6,0
tt0100301,5,0
tt1714206,3,0
tt1714206,2,0
tt0106770,2,0
tt0109443,3,0
tt0109443,4,0
tt0109443,5,0
tt0090060,2,1
tt0367478,0,0
tt0367478,0,0
tt0226430,0,0
tt0963966,4,0
tt0963966,0,0
tt2017038,0,0
tt0181151,2,0
tt0118566,0,0
tt0118566,4,0
tt0118566,2,0
tt0329717,4,0
tt0479409,2,0
tt0088161,4,1
tt0088161,3,1
tt0810988,2,0
tt1049400,0,0
tt1697641,0,0
tt0101745,0,0
tt0097733,2,0
tt0369441,2,0
tt0157503,2,0
tt0307398,0,0
tt0975645,5,0
tt0268978,3,0
tt0268978,1,0
tt0268978,2,0
tt0295605,2,0
tt1035736,3,0
tt1035736,0,0
tt1618399,1,1
tt1618399,0,1
tt0371583,5,0
tt0297012,2,0
tt0109480,4,0
tt0109480,6,0
tt1328913,0,0
tt0410454,2,0
tt2304771,1,0
tt2304771,2,0
tt0134067,4,0
tt2481246,1,0
tt2481246,2,0
tt1972571,2,0
tt0099939,2,0
tt0197096,2,0
tt1758795,6,0
tt0133046,2,0
tt0156812,6,0
tt0156812,1,0
tt0156812,6,0
tt1754811,0,0
tt1754811,6,0
tt2806788,2,0
tt2806788,1,0
tt0344510,4,0
tt1425922,2,0
tt1129445,4,0
tt0101786,2,0
tt0093596,2,0
tt0826547,4,0
tt0826547,1,0
tt0092850,2,0
tt1124388,0,0
tt1124388,1,0
tt1124388,6,0
tt1124388,1,0
tt1197624,2,0
tt2103267,2,0
tt0365737,2,0
tt2234315,2,0
tt0096161,4,0
tt0367652,3,0
tt0367652,3,0
tt0449086,2,0
tt0099520,6,0
tt2235779,6,0
tt0098158,2,0
tt0087078,0,0
tt0087078,0,0
tt0097243,5,0
tt0097243,6,0
tt0087050,2,0
tt0118764,5,0
tt0118764,4,0
tt0095454,2,0
tt1295909,5,1
tt0093743,1,0
tt0093743,6,0
tt0093743,0,0
tt0085121,4,1
tt1189340,2,0
tt1189340,5,0
tt0117331,2,0
tt0118002,0,0
tt0844671,2,1
tt0087722,2,0
tt0097531,2,0
tt0227538,2,0
tt0095326,0,0
tt0800027,5,0
tt0800027,3,0
tt0211934,4,0
tt1572311,3,0
tt1572311,2,0
tt0401997,2,0
tt0099291,2,0
